@relation whatever
@attribute sentiment_polarity real
@attribute absPolarity real
@attribute sentiment_subjectivity real
@attribute L string
@attribute ive string
@attribute drunk string
@attribute pass string
@attribute back string
@attribute realli string
@attribute tonight string
@attribute cant string
@attribute sleep string
@attribute year string
@attribute id string
@attribute omg string
@attribute still string
@attribute hate string
@attribute saturday string
@attribute end string
@attribute wow string
@attribute af string
@attribute beer string
@attribute lol string
@attribute next string
@attribute better string
@attribute live string
@attribute time string
@attribute got string
@attribute wait string
@attribute woke string
@attribute week string
@attribute drink string
@attribute everi string
@attribute never string
@attribute watch string
@attribute took string
@attribute gonna string
@attribute fuck string
@attribute entir string
@attribute wake string
@attribute new string
@attribute weekend string
@attribute eat string
@attribute maria string
@attribute tri string
@attribute made string
@attribute last string
@attribute lmao string
@attribute wish string
@attribute minut string
@attribute work string
@attribute wednesday string
@attribute bed string
@attribute bad string
@attribute birthday string
@attribute today string
@attribute night string
@attribute im string
@attribute went string
@attribute didnt string
@attribute sorri string
@data
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.45,0.45,0.9,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
0.15,0.15,0.88,'True','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
0.09,0.0875,0.85,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.78,0.78125,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
0.05,0.05,0.95,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.63,0.625,1.0,'True','False','True','False','False','False','False','True','False','False','False','False','False','False','True','True','False','False','False','False','False','False','False','False','False','True','False','True','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.2,0.195833333,0.5,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False'
-0.17,0.166666667,0.7,'True','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
0.1,0.1,0.8,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.21,0.208333333,0.49,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.45,0.45,0.8,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
0.16,0.15555555599999998,0.48,'True','True','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.16,0.1625,0.79,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.2,0.2,0.6,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','True','False','False','False'
-0.05,0.05,0.85,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','True','False','False','False'
-0.25,0.25,0.7,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
0.06,0.06,0.59,'True','False','True','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.63,0.625,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
0.15,0.15,0.85,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.18,0.18,0.78,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.35,0.35,0.9,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.07,0.066666667,0.9,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','True'
-0.27,0.26666666699999997,0.56,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','True','False','False','False','False','False','True','True','False','False','False','True','False','False','False','False','False','False','False','False','False','False'
-0.25,0.25,0.5,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.19,0.188541667,0.83,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.14,0.1375,0.82,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False'
-0.25,0.25,1.0,'True','False','True','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.29,0.28571428600000004,0.61,'True','False','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','True','False','False','False'
-0.35,0.35,0.64,'True','False','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False'
0.03,0.033333333,0.93,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False'
-0.45,0.45,0.8,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.25,0.25,0.5,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.25,0.25,0.53,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.25,0.25,0.5,'True','False','True','True','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.1,0.1,0.65,'True','False','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','True','False','False','False'
-0.31,0.3125,0.64,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','True','False','False','True'
-0.03,0.033333333,0.53,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.15,0.15,0.7,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.56,0.5625,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True'
-0.23,0.229166667,0.52,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.37,0.36666666700000006,0.59,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.25,0.25,0.53,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.63,0.625,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.01,0.0125,0.49,'True','True','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
0.15,0.15,0.85,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.45,0.45,0.85,'True','False','True','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.25,0.25,0.53,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
0.0,0.0,0.53,'True','True','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.03,0.033333333,0.87,'True','True','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
0.15,0.15,0.88,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.15,0.15,0.1,'True','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
-0.25,0.25,0.53,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
-0.36,0.35714285700000004,0.63,'True','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','True','False','False','False','False','False','False','True','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.3,0.3,0.56,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','True','False','False','False','False','False','False','False','False','False','True','False','False','False','False'
0.2,0.2,0.2,'True','False','True','False','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','True','False','False','False'
-0.5,0.5,1.0,'True','False','True','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False','False'
